problem_type,n,type_instance,M,fitness
QUBO,256,3,2,-3313.0
QUBO,256,3,2,-3219.0
QUBO,256,3,2,-3411.0
QUBO,256,3,2,-3265.0
QUBO,256,3,2,-3277.0
QUBO,256,3,2,-3455.0
QUBO,256,3,2,-3273.0
QUBO,256,3,4,-2954.0
QUBO,256,3,4,-3158.0
QUBO,256,3,4,-3050.0
QUBO,256,3,4,-3108.0
QUBO,256,3,4,-3252.0
QUBO,256,3,4,-3114.0
QUBO,256,3,4,-3022.0
QUBO,256,3,4,-2802.0
QUBO,256,3,4,-3112.0
QUBO,256,3,4,-3118.0
QUBO,256,3,4,-2898.0
QUBO,256,3,4,-2872.0
QUBO,256,3,4,-2916.0
QUBO,256,3,4,-2996.0
QUBO,256,3,4,-3288.0
QUBO,256,3,4,-3076.0
QUBO,256,3,4,-2992.0
QUBO,256,3,4,-3126.0
QUBO,256,3,4,-3232.0
QUBO,256,3,4,-2822.0
QUBO,256,3,4,-2982.0
QUBO,256,3,4,-2716.0
QUBO,256,3,4,-2868.0
QUBO,256,3,4,-2810.0
QUBO,256,3,4,-3178.0
QUBO,256,3,4,-3308.0
QUBO,256,3,4,-2934.0
QUBO,256,3,4,-3158.0
QUBO,256,3,4,-3386.0
QUBO,256,3,4,-3418.0
QUBO,256,3,4,-2913.0
QUBO,256,3,4,-2733.0
QUBO,256,3,4,-3039.0
QUBO,256,3,4,-3301.0
QUBO,256,3,4,-2931.0
QUBO,256,3,4,-3065.0
QUBO,256,3,4,-3159.0
QUBO,256,3,4,-3103.0
QUBO,256,3,4,-3097.0
QUBO,256,3,4,-2955.0
QUBO,256,3,4,-2786.0
QUBO,256,3,4,-2980.0
QUBO,256,3,4,-2772.0
QUBO,256,3,4,-2764.0
QUBO,256,3,4,-3314.0
QUBO,256,3,4,-2544.0
QUBO,256,3,4,-2858.0
QUBO,256,3,4,-2612.0
QUBO,256,3,4,-2832.0
QUBO,256,3,4,-2740.0
QUBO,256,3,4,-2990.0
QUBO,256,3,4,-2888.0
QUBO,256,3,4,-2908.0
QUBO,256,3,4,-3096.0
QUBO,256,3,4,-2750.0
QUBO,256,3,4,-3326.0
QUBO,256,3,4,-2604.0
QUBO,256,3,4,-3198.0
QUBO,256,3,4,-2970.0
QUBO,256,3,4,-3228.0
QUBO,256,3,4,-3243.0
QUBO,256,3,4,-3221.0
QUBO,256,3,4,-3067.0
QUBO,256,3,4,-2889.0
QUBO,256,3,4,-2935.0
QUBO,256,3,4,-2835.0
QUBO,256,3,4,-3193.0
QUBO,256,3,4,-2941.0
QUBO,256,3,4,-2999.0
QUBO,256,3,4,-2659.0
QUBO,256,3,4,-2913.0
QUBO,256,3,4,-3313.0
QUBO,256,3,4,-2745.0
QUBO,256,3,4,-3103.0
QUBO,256,3,4,-2985.0
QUBO,256,3,4,-2877.0
QUBO,256,3,4,-3171.0
QUBO,256,3,4,-3087.0
QUBO,256,3,4,-2759.0
QUBO,256,3,4,-3129.0
QUBO,256,3,4,-2668.0
QUBO,256,3,4,-3352.0
QUBO,256,3,4,-2890.0
QUBO,256,3,4,-3490.0
QUBO,256,3,4,-3074.0
QUBO,256,3,4,-3232.0
QUBO,256,3,4,-3042.0
QUBO,256,3,4,-3232.0
QUBO,256,3,4,-2974.0
QUBO,256,3,4,-3146.0
QUBO,256,3,4,-3247.0
QUBO,256,3,4,-3069.0
QUBO,256,3,4,-2983.0
QUBO,256,3,4,-2629.0
QUBO,256,3,4,-3201.0
QUBO,256,3,4,-3051.0
QUBO,256,3,4,-3265.0
QUBO,256,3,4,-3201.0
QUBO,256,3,4,-2921.0
QUBO,256,3,4,-2929.0
QUBO,256,3,8,-1598.0
QUBO,256,3,8,-1274.0
QUBO,256,3,8,-1544.0
QUBO,256,3,8,-1604.0
QUBO,256,3,8,-1456.0
QUBO,256,3,8,-1954.0
QUBO,256,3,8,-1410.0
QUBO,256,3,8,-1428.0
QUBO,256,3,8,-1698.0
QUBO,256,3,8,-1264.0
QUBO,256,3,8,-1228.0
QUBO,256,3,8,-1418.0
QUBO,256,3,8,-1294.0
QUBO,256,3,8,-1524.0
QUBO,256,3,8,-1334.0
QUBO,256,3,8,-1644.0
QUBO,256,3,8,-1298.0
QUBO,256,3,8,-1336.0
QUBO,256,3,8,-1496.0
QUBO,256,3,8,-1174.0
QUBO,256,3,8,-1158.0
QUBO,256,3,8,-1670.0
QUBO,256,3,8,-1220.0
QUBO,256,3,8,-1418.0
QUBO,256,3,8,-1336.0
QUBO,256,3,8,-1576.0
QUBO,256,3,8,-1666.0
QUBO,256,3,8,-1540.0
QUBO,256,3,8,-1400.0
QUBO,256,3,8,-1306.0
QUBO,256,3,8,-1417.0
QUBO,256,3,8,-1243.0
QUBO,256,3,8,-1791.0
QUBO,256,3,8,-1711.0
QUBO,256,3,8,-1467.0
QUBO,256,3,8,-1399.0
QUBO,256,3,8,-1545.0
QUBO,256,3,8,-1491.0
QUBO,256,3,8,-1351.0
QUBO,256,3,8,-1389.0
QUBO,256,3,8,-1810.0
QUBO,256,3,8,-1430.0
QUBO,256,3,8,-1748.0
QUBO,256,3,8,-1232.0
QUBO,256,3,8,-1160.0
QUBO,256,3,8,-1220.0
QUBO,256,3,8,-1344.0
QUBO,256,3,8,-1308.0
QUBO,256,3,8,-1328.0
QUBO,256,3,8,-1216.0
QUBO,256,3,8,-2030.0
QUBO,256,3,8,-1544.0
QUBO,256,3,8,-1444.0
QUBO,256,3,8,-1228.0
QUBO,256,3,8,-1296.0
QUBO,256,3,8,-1292.0
QUBO,256,3,8,-1634.0
QUBO,256,3,8,-1254.0
QUBO,256,3,8,-1990.0
QUBO,256,3,8,-1582.0
QUBO,256,3,8,-2079.0
QUBO,256,3,8,-1593.0
QUBO,256,3,8,-1129.0
QUBO,256,3,8,-1397.0
QUBO,256,3,8,-1421.0
QUBO,256,3,8,-1501.0
QUBO,256,3,8,-1399.0
QUBO,256,3,8,-1577.0
QUBO,256,3,8,-1593.0
QUBO,256,3,8,-1431.0
QUBO,256,3,8,-1757.0
QUBO,256,3,8,-1415.0
QUBO,256,3,8,-1379.0
QUBO,256,3,8,-1481.0
QUBO,256,3,8,-1721.0
QUBO,256,3,8,-1177.0
QUBO,256,3,8,-1381.0
QUBO,256,3,8,-1575.0
QUBO,256,3,8,-1543.0
QUBO,256,3,8,-1657.0
QUBO,256,3,8,-1600.0
QUBO,256,3,8,-1586.0
QUBO,256,3,8,-1740.0
QUBO,256,3,8,-1164.0
QUBO,256,3,8,-1698.0
QUBO,256,3,8,-1328.0
QUBO,256,3,8,-1376.0
QUBO,256,3,8,-1300.0
QUBO,256,3,8,-1206.0
QUBO,256,3,8,-1432.0
QUBO,256,3,8,-1485.0
QUBO,256,3,8,-1423.0
QUBO,256,3,8,-1439.0
QUBO,256,3,8,-1327.0
QUBO,256,3,8,-1351.0
QUBO,256,3,8,-1787.0
QUBO,256,3,8,-1615.0
QUBO,256,3,8,-1493.0
QUBO,256,3,8,-1245.0
QUBO,256,3,8,-1369.0
QUBO,256,3,10,-912.0
QUBO,256,3,10,-1022.0
QUBO,256,3,10,-1034.0
QUBO,256,3,10,-1088.0
QUBO,256,3,10,-1052.0
QUBO,256,3,10,-938.0
QUBO,256,3,10,-1356.0
QUBO,256,3,10,-954.0
QUBO,256,3,10,-912.0
QUBO,256,3,10,-932.0
QUBO,256,3,10,-854.0
QUBO,256,3,10,-1052.0
QUBO,256,3,10,-942.0
QUBO,256,3,10,-948.0
QUBO,256,3,10,-990.0
QUBO,256,3,10,-886.0
QUBO,256,3,10,-970.0
QUBO,256,3,10,-1000.0
QUBO,256,3,10,-962.0
QUBO,256,3,10,-1284.0
QUBO,256,3,10,-896.0
QUBO,256,3,10,-1028.0
QUBO,256,3,10,-994.0
QUBO,256,3,10,-978.0
QUBO,256,3,10,-946.0
QUBO,256,3,10,-880.0
QUBO,256,3,10,-994.0
QUBO,256,3,10,-950.0
QUBO,256,3,10,-902.0
QUBO,256,3,10,-1046.0
QUBO,256,3,10,-951.0
QUBO,256,3,10,-913.0
QUBO,256,3,10,-1071.0
QUBO,256,3,10,-1121.0
QUBO,256,3,10,-879.0
QUBO,256,3,10,-969.0
QUBO,256,3,10,-1029.0
QUBO,256,3,10,-1119.0
QUBO,256,3,10,-937.0
QUBO,256,3,10,-935.0
QUBO,256,3,10,-890.0
QUBO,256,3,10,-962.0
QUBO,256,3,10,-1056.0
QUBO,256,3,10,-1082.0
QUBO,256,3,10,-984.0
QUBO,256,3,10,-874.0
QUBO,256,3,10,-890.0
QUBO,256,3,10,-1096.0
QUBO,256,3,10,-1030.0
QUBO,256,3,10,-978.0
QUBO,256,3,10,-1046.0
QUBO,256,3,10,-986.0
QUBO,256,3,10,-974.0
QUBO,256,3,10,-954.0
QUBO,256,3,10,-1122.0
QUBO,256,3,10,-990.0
QUBO,256,3,10,-958.0
QUBO,256,3,10,-1016.0
QUBO,256,3,10,-1136.0
QUBO,256,3,10,-1052.0
QUBO,256,3,10,-1131.0
QUBO,256,3,10,-831.0
QUBO,256,3,10,-925.0
QUBO,256,3,10,-959.0
QUBO,256,3,10,-1011.0
QUBO,256,3,10,-1093.0
QUBO,256,3,10,-1653.0
QUBO,256,3,10,-993.0
QUBO,256,3,10,-941.0
QUBO,256,3,10,-1145.0
QUBO,256,3,10,-1119.0
QUBO,256,3,10,-993.0
QUBO,256,3,10,-901.0
QUBO,256,3,10,-1101.0
QUBO,256,3,10,-957.0
QUBO,256,3,10,-929.0
QUBO,256,3,10,-965.0
QUBO,256,3,10,-925.0
QUBO,256,3,10,-1075.0
QUBO,256,3,10,-823.0
QUBO,256,3,10,-1026.0
QUBO,256,3,10,-980.0
QUBO,256,3,10,-912.0
QUBO,256,3,10,-992.0
QUBO,256,3,10,-992.0
QUBO,256,3,10,-930.0
QUBO,256,3,10,-992.0
QUBO,256,3,10,-1044.0
QUBO,256,3,10,-868.0
QUBO,256,3,10,-922.0
QUBO,256,3,10,-881.0
QUBO,256,3,10,-1241.0
QUBO,256,3,10,-899.0
QUBO,256,3,10,-859.0
QUBO,256,3,10,-979.0
QUBO,256,3,10,-1117.0
QUBO,256,3,10,-1139.0
QUBO,256,3,10,-895.0
QUBO,256,3,10,-949.0
QUBO,256,3,10,-1083.0
QUBO,256,4,1,-2748.0
QUBO,256,4,1,-2824.0
QUBO,256,4,1,-2600.0
QUBO,256,4,1,-2674.0
QUBO,256,4,1,-2822.0
QUBO,256,4,1,-2706.0
QUBO,256,4,1,-2536.0
QUBO,256,4,1,-2670.0
QUBO,256,4,1,-2626.0
QUBO,256,4,1,-2722.0
QUBO,256,4,1,-2680.0
QUBO,256,4,1,-2436.0
QUBO,256,4,1,-2564.0
QUBO,256,4,1,-2562.0
QUBO,256,4,1,-2466.0
QUBO,256,4,1,-2344.0
QUBO,256,4,1,-2466.0
QUBO,256,4,1,-2484.0
QUBO,256,4,1,-2474.0
QUBO,256,4,1,-2528.0
QUBO,256,4,1,-2652.0
QUBO,256,4,1,-2592.0
QUBO,256,4,1,-2556.0
QUBO,256,4,1,-2538.0
QUBO,256,4,1,-2596.0
QUBO,256,4,1,-2696.0
QUBO,256,4,1,-2558.0
QUBO,256,4,1,-2812.0
QUBO,256,4,1,-2634.0
QUBO,256,4,1,-2640.0
QUBO,256,4,1,-2381.0
QUBO,256,4,1,-2673.0
QUBO,256,4,1,-2727.0
QUBO,256,4,1,-2543.0
QUBO,256,4,1,-2605.0
QUBO,256,4,1,-2531.0
QUBO,256,4,1,-2367.0
QUBO,256,4,1,-2683.0
QUBO,256,4,1,-2755.0
QUBO,256,4,1,-2729.0
QUBO,256,4,1,-2520.0
QUBO,256,4,1,-2448.0
QUBO,256,4,1,-2454.0
QUBO,256,4,1,-2468.0
QUBO,256,4,1,-2512.0
QUBO,256,4,1,-2384.0
QUBO,256,4,1,-2226.0
QUBO,256,4,1,-2652.0
QUBO,256,4,1,-2458.0
QUBO,256,4,1,-2550.0
QUBO,256,4,1,-2596.0
QUBO,256,4,1,-2526.0
QUBO,256,4,1,-2508.0
QUBO,256,4,1,-2594.0
QUBO,256,4,1,-2498.0
QUBO,256,4,1,-2360.0
QUBO,256,4,1,-2578.0
QUBO,256,4,1,-2342.0
QUBO,256,4,1,-2662.0
QUBO,256,4,1,-2326.0
QUBO,256,4,1,-2419.0
QUBO,256,4,1,-2463.0
QUBO,256,4,1,-2523.0
QUBO,256,4,1,-2647.0
QUBO,256,4,1,-2711.0
QUBO,256,4,1,-2321.0
QUBO,256,4,1,-2555.0
QUBO,256,4,1,-2377.0
QUBO,256,4,1,-2577.0
QUBO,256,4,1,-2409.0
QUBO,256,4,1,-2661.0
QUBO,256,4,1,-2461.0
QUBO,256,4,1,-2723.0
QUBO,256,4,1,-2783.0
QUBO,256,4,1,-2633.0
QUBO,256,4,1,-2877.0
QUBO,256,4,1,-2497.0
QUBO,256,4,1,-2629.0
QUBO,256,4,1,-2803.0
QUBO,256,4,1,-2665.0
QUBO,256,4,1,-2622.0
QUBO,256,4,1,-2618.0
QUBO,256,4,1,-2462.0
QUBO,256,4,1,-2548.0
QUBO,256,4,1,-2758.0
QUBO,256,4,1,-2580.0
QUBO,256,4,1,-2632.0
QUBO,256,4,1,-2482.0
QUBO,256,4,1,-2718.0
QUBO,256,4,1,-2646.0
QUBO,256,4,1,-2619.0
QUBO,256,4,1,-2911.0
QUBO,256,4,1,-2475.0
QUBO,256,4,1,-2599.0
QUBO,256,4,1,-2269.0
QUBO,256,4,1,-2571.0
QUBO,256,4,1,-2613.0
QUBO,256,4,1,-2687.0
QUBO,256,4,1,-2571.0
QUBO,256,4,1,-2801.0
QUBO,256,4,2,-2736.0
QUBO,256,4,2,-2834.0
QUBO,256,4,2,-2500.0
QUBO,256,4,2,-2808.0
QUBO,256,4,2,-2760.0
QUBO,256,4,2,-2510.0
QUBO,256,4,2,-2548.0
QUBO,256,4,2,-2512.0
QUBO,256,4,2,-2618.0
QUBO,256,4,2,-2706.0
QUBO,256,4,2,-2652.0
QUBO,256,4,2,-2492.0
QUBO,256,4,2,-2438.0
QUBO,256,4,2,-2398.0
QUBO,256,4,2,-2384.0
QUBO,256,4,2,-2554.0
QUBO,256,4,2,-2418.0
QUBO,256,4,2,-2510.0
QUBO,256,4,2,-2686.0
QUBO,256,4,2,-2388.0
QUBO,256,4,2,-2652.0
QUBO,256,4,2,-2684.0
QUBO,256,4,2,-2508.0
QUBO,256,4,2,-2774.0
QUBO,256,4,2,-2656.0
QUBO,256,4,2,-2654.0
QUBO,256,4,2,-2686.0
QUBO,256,4,2,-2862.0
QUBO,256,4,2,-2486.0
QUBO,256,4,2,-2644.0
QUBO,256,4,2,-2701.0
QUBO,256,4,2,-2839.0
QUBO,256,4,2,-2639.0
QUBO,256,4,2,-2681.0
QUBO,256,4,2,-2653.0
QUBO,256,4,2,-2687.0
QUBO,256,4,2,-2713.0
QUBO,256,4,2,-2697.0
QUBO,256,4,2,-2643.0
QUBO,256,4,2,-2497.0
QUBO,256,4,2,-2866.0
QUBO,256,4,2,-2436.0
QUBO,256,4,2,-2582.0
QUBO,256,4,2,-2422.0
QUBO,256,4,2,-2524.0
QUBO,256,4,2,-2570.0
QUBO,256,4,2,-2852.0
QUBO,256,4,2,-2690.0
QUBO,256,4,2,-2612.0
QUBO,256,4,2,-2486.0
QUBO,256,4,2,-2694.0
QUBO,256,4,2,-2514.0
QUBO,256,4,2,-2488.0
QUBO,256,4,2,-2456.0
QUBO,256,4,2,-2546.0
QUBO,256,4,2,-2614.0
QUBO,256,4,2,-2512.0
QUBO,256,4,2,-2654.0
QUBO,256,4,2,-2422.0
QUBO,256,4,2,-2626.0
QUBO,256,4,2,-2501.0
QUBO,256,4,2,-2785.0
QUBO,256,4,2,-2481.0
QUBO,256,4,2,-2545.0
QUBO,256,4,2,-2295.0
QUBO,256,4,2,-2637.0
QUBO,256,4,2,-2443.0
QUBO,256,4,2,-2673.0
QUBO,256,4,2,-2475.0
QUBO,256,4,2,-2411.0
QUBO,256,4,2,-2697.0
QUBO,256,4,2,-2613.0
QUBO,256,4,2,-2861.0
QUBO,256,4,2,-2641.0
QUBO,256,4,2,-2469.0
QUBO,256,4,2,-2501.0
QUBO,256,4,2,-2703.0
QUBO,256,4,2,-2479.0
QUBO,256,4,2,-2577.0
QUBO,256,4,2,-2725.0
QUBO,256,4,2,-2482.0
QUBO,256,4,2,-2516.0
QUBO,256,4,2,-2590.0
QUBO,256,4,2,-2608.0
QUBO,256,4,2,-2514.0
QUBO,256,4,2,-2474.0
QUBO,256,4,2,-2656.0
QUBO,256,4,2,-2480.0
QUBO,256,4,2,-2590.0
QUBO,256,4,2,-2584.0
QUBO,256,4,2,-2781.0
QUBO,256,4,2,-2935.0
QUBO,256,4,2,-2677.0
QUBO,256,4,2,-2683.0
QUBO,256,4,2,-2749.0
QUBO,256,4,2,-2787.0
QUBO,256,4,2,-2759.0
QUBO,256,4,2,-2505.0
QUBO,256,4,2,-2689.0
QUBO,256,4,2,-2861.0
QUBO,256,4,4,-2420.0
QUBO,256,4,4,-2348.0
QUBO,256,4,4,-2712.0
QUBO,256,4,4,-2482.0
QUBO,256,4,4,-2650.0
QUBO,256,4,4,-2614.0
QUBO,256,4,4,-2362.0
QUBO,256,4,4,-2908.0
QUBO,256,4,4,-2510.0
QUBO,256,4,4,-2412.0
QUBO,256,4,4,-2308.0
QUBO,256,4,4,-2480.0
QUBO,256,4,4,-2376.0
QUBO,256,4,4,-2314.0
QUBO,256,4,4,-2416.0
QUBO,256,4,4,-2362.0
QUBO,256,4,4,-2642.0
QUBO,256,4,4,-2506.0
QUBO,256,4,4,-2354.0
QUBO,256,4,4,-2598.0
QUBO,256,4,4,-2422.0
QUBO,256,4,4,-2372.0
QUBO,256,4,4,-2722.0
QUBO,256,4,4,-2594.0
QUBO,256,4,4,-2550.0
QUBO,256,4,4,-2304.0
QUBO,256,4,4,-2434.0
QUBO,256,4,4,-2386.0
QUBO,256,4,4,-2622.0
QUBO,256,4,4,-2768.0
QUBO,256,4,4,-2593.0
QUBO,256,4,4,-2257.0
QUBO,256,4,4,-2587.0
QUBO,256,4,4,-2223.0
QUBO,256,4,4,-2599.0
QUBO,256,4,4,-2457.0
QUBO,256,4,4,-2375.0
QUBO,256,4,4,-2475.0
QUBO,256,4,4,-2275.0
QUBO,256,4,4,-2319.0
QUBO,256,4,4,-2798.0
QUBO,256,4,4,-2504.0
QUBO,256,4,4,-2360.0
QUBO,256,4,4,-2516.0
QUBO,256,4,4,-2610.0
QUBO,256,4,4,-2444.0
QUBO,256,4,4,-2536.0
QUBO,256,4,4,-2586.0
QUBO,256,4,4,-2358.0
QUBO,256,4,4,-2522.0
QUBO,256,4,4,-2250.0
QUBO,256,4,4,-2430.0
QUBO,256,4,4,-2404.0
QUBO,256,4,4,-2346.0
QUBO,256,4,4,-2344.0
QUBO,256,4,4,-2578.0
QUBO,256,4,4,-2508.0
QUBO,256,4,4,-2340.0
QUBO,256,4,4,-2412.0
QUBO,256,4,4,-2406.0
QUBO,256,4,4,-2383.0
QUBO,256,4,4,-2483.0
QUBO,256,4,4,-2327.0
QUBO,256,4,4,-2367.0
QUBO,256,4,4,-2643.0
QUBO,256,4,4,-2351.0
QUBO,256,4,4,-2375.0
QUBO,256,4,4,-2227.0
QUBO,256,4,4,-2505.0
QUBO,256,4,4,-2365.0
QUBO,256,4,4,-2577.0
QUBO,256,4,4,-2411.0
QUBO,256,4,4,-2733.0
QUBO,256,4,4,-2481.0
QUBO,256,4,4,-2349.0
QUBO,256,4,4,-2481.0
QUBO,256,4,4,-2359.0
QUBO,256,4,4,-2443.0
QUBO,256,4,4,-2469.0
QUBO,256,4,4,-2703.0
QUBO,256,4,4,-2576.0
QUBO,256,4,4,-2360.0
QUBO,256,4,4,-2574.0
QUBO,256,4,4,-2244.0
QUBO,256,4,4,-2602.0
QUBO,256,4,4,-2280.0
QUBO,256,4,4,-2620.0
QUBO,256,4,4,-2448.0
QUBO,256,4,4,-2476.0
QUBO,256,4,4,-2698.0
QUBO,256,4,4,-2611.0
QUBO,256,4,4,-2697.0
QUBO,256,4,4,-2375.0
QUBO,256,4,4,-2759.0
QUBO,256,4,4,-2777.0
QUBO,256,4,4,-2501.0
QUBO,256,4,4,-2403.0
QUBO,256,4,4,-2255.0
QUBO,256,4,4,-2693.0
QUBO,256,4,4,-2439.0
QUBO,256,4,8,-1586.0
QUBO,256,4,8,-1970.0
QUBO,256,4,8,-1594.0
QUBO,256,4,8,-1386.0
QUBO,256,4,8,-1788.0
QUBO,256,4,8,-1598.0
QUBO,256,4,8,-1546.0
QUBO,256,4,8,-1418.0
QUBO,256,4,8,-1702.0
QUBO,256,4,8,-2138.0
QUBO,256,4,8,-1490.0
QUBO,256,4,8,-1474.0
QUBO,256,4,8,-1944.0
QUBO,256,4,8,-1382.0
QUBO,256,4,8,-1324.0
QUBO,256,4,8,-1884.0
QUBO,256,4,8,-1578.0
QUBO,256,4,8,-1272.0
QUBO,256,4,8,-1264.0
QUBO,256,4,8,-1518.0
QUBO,256,4,8,-1518.0
QUBO,256,4,8,-1498.0
QUBO,256,4,8,-1482.0
QUBO,256,4,8,-1502.0
QUBO,256,4,8,-1394.0
QUBO,256,4,8,-1832.0
QUBO,256,4,8,-1774.0
QUBO,256,4,8,-1246.0
QUBO,256,4,8,-1560.0
QUBO,256,4,8,-1322.0
QUBO,256,4,8,-1847.0
QUBO,256,4,8,-1709.0
QUBO,256,4,8,-1347.0
QUBO,256,4,8,-1989.0
QUBO,256,4,8,-1853.0
QUBO,256,4,8,-1371.0
QUBO,256,4,8,-1727.0
QUBO,256,4,8,-1775.0
QUBO,256,4,8,-1793.0
QUBO,256,4,8,-2077.0
QUBO,256,4,8,-1550.0
QUBO,256,4,8,-1618.0
QUBO,256,4,8,-1450.0
QUBO,256,4,8,-1770.0
QUBO,256,4,8,-1814.0
QUBO,256,4,8,-1632.0
QUBO,256,4,8,-1876.0
QUBO,256,4,8,-1382.0
QUBO,256,4,8,-1484.0
QUBO,256,4,8,-1550.0
QUBO,256,4,8,-1448.0
QUBO,256,4,8,-1218.0
QUBO,256,4,8,-1450.0
QUBO,256,4,8,-1252.0
QUBO,256,4,8,-1500.0
QUBO,256,4,8,-1484.0
QUBO,256,4,8,-1708.0
QUBO,256,4,8,-1770.0
QUBO,256,4,8,-1646.0
QUBO,256,4,8,-1348.0
QUBO,256,4,8,-1841.0
QUBO,256,4,8,-1171.0
QUBO,256,4,8,-1649.0
QUBO,256,4,8,-1719.0
QUBO,256,4,8,-1353.0
QUBO,256,4,8,-1393.0
QUBO,256,4,8,-1841.0
QUBO,256,4,8,-1389.0
QUBO,256,4,8,-1563.0
QUBO,256,4,8,-1739.0
QUBO,256,4,8,-1483.0
QUBO,256,4,8,-1465.0
QUBO,256,4,8,-1555.0
QUBO,256,4,8,-1763.0
QUBO,256,4,8,-1553.0
QUBO,256,4,8,-1769.0
QUBO,256,4,8,-2055.0
QUBO,256,4,8,-2091.0
QUBO,256,4,8,-1819.0
QUBO,256,4,8,-1771.0
QUBO,256,4,8,-1434.0
QUBO,256,4,8,-1800.0
QUBO,256,4,8,-1350.0
QUBO,256,4,8,-1534.0
QUBO,256,4,8,-1454.0
QUBO,256,4,8,-1506.0
QUBO,256,4,8,-1186.0
QUBO,256,4,8,-1838.0
QUBO,256,4,8,-1656.0
QUBO,256,4,8,-1398.0
QUBO,256,4,8,-1581.0
QUBO,256,4,8,-1371.0
QUBO,256,4,8,-1629.0
QUBO,256,4,8,-1659.0
QUBO,256,4,8,-1475.0
QUBO,256,4,8,-1465.0
QUBO,256,4,8,-1663.0
QUBO,256,4,8,-1427.0
QUBO,256,4,8,-1407.0
QUBO,256,4,8,-1641.0
QUBO,256,4,10,-970.0
QUBO,256,4,10,-1386.0
QUBO,256,4,10,-1350.0
QUBO,256,4,10,-962.0
QUBO,256,4,10,-996.0
QUBO,256,4,10,-1216.0
QUBO,256,4,10,-1146.0
QUBO,256,4,10,-1414.0
QUBO,256,4,10,-1088.0
QUBO,256,4,10,-1284.0
QUBO,256,4,10,-1034.0
QUBO,256,4,10,-1138.0
QUBO,256,4,10,-936.0
QUBO,256,4,10,-924.0
QUBO,256,4,10,-1232.0
QUBO,256,4,10,-1118.0
QUBO,256,4,10,-1176.0
QUBO,256,4,10,-1140.0
QUBO,256,4,10,-914.0
QUBO,256,4,10,-882.0
QUBO,256,4,10,-866.0
QUBO,256,4,10,-1068.0
QUBO,256,4,10,-962.0
QUBO,256,4,10,-1012.0
QUBO,256,4,10,-1338.0
QUBO,256,4,10,-1086.0
QUBO,256,4,10,-1248.0
QUBO,256,4,10,-1060.0
QUBO,256,4,10,-1068.0
QUBO,256,4,10,-1002.0
QUBO,256,4,10,-1055.0
QUBO,256,4,10,-1039.0
QUBO,256,4,10,-1225.0
QUBO,256,4,10,-983.0
QUBO,256,4,10,-1395.0
QUBO,256,4,10,-1069.0
QUBO,256,4,10,-931.0
QUBO,256,4,10,-1023.0
QUBO,256,4,10,-1113.0
QUBO,256,4,10,-1167.0
QUBO,256,4,10,-1148.0
QUBO,256,4,10,-964.0
QUBO,256,4,10,-964.0
QUBO,256,4,10,-1116.0
QUBO,256,4,10,-898.0
QUBO,256,4,10,-946.0
QUBO,256,4,10,-1126.0
QUBO,256,4,10,-1446.0
QUBO,256,4,10,-1116.0
QUBO,256,4,10,-1014.0
QUBO,256,4,10,-914.0
QUBO,256,4,10,-1162.0
QUBO,256,4,10,-1018.0
QUBO,256,4,10,-964.0
QUBO,256,4,10,-910.0
QUBO,256,4,10,-1122.0
QUBO,256,4,10,-1050.0
QUBO,256,4,10,-1076.0
QUBO,256,4,10,-1072.0
QUBO,256,4,10,-930.0
QUBO,256,4,10,-1101.0
QUBO,256,4,10,-1331.0
QUBO,256,4,10,-1279.0
QUBO,256,4,10,-943.0
QUBO,256,4,10,-1181.0
QUBO,256,4,10,-1329.0
QUBO,256,4,10,-1031.0
QUBO,256,4,10,-955.0
QUBO,256,4,10,-981.0
QUBO,256,4,10,-1089.0
QUBO,256,4,10,-991.0
QUBO,256,4,10,-1045.0
QUBO,256,4,10,-977.0
QUBO,256,4,10,-1179.0
QUBO,256,4,10,-1113.0
QUBO,256,4,10,-1103.0
QUBO,256,4,10,-1103.0
QUBO,256,4,10,-1159.0
QUBO,256,4,10,-1195.0
QUBO,256,4,10,-1035.0
QUBO,256,4,10,-984.0
QUBO,256,4,10,-1180.0
QUBO,256,4,10,-1134.0
QUBO,256,4,10,-1158.0
QUBO,256,4,10,-1074.0
QUBO,256,4,10,-1390.0
QUBO,256,4,10,-1260.0
QUBO,256,4,10,-1466.0
QUBO,256,4,10,-976.0
QUBO,256,4,10,-994.0
QUBO,256,4,10,-1149.0
QUBO,256,4,10,-903.0
QUBO,256,4,10,-1045.0
QUBO,256,4,10,-1153.0
QUBO,256,4,10,-1251.0
QUBO,256,4,10,-1139.0
QUBO,256,4,10,-1071.0
QUBO,256,4,10,-943.0
QUBO,256,4,10,-1133.0
QUBO,256,4,10,-1395.0
QUBO,256,5,1,-2480.0
QUBO,256,5,1,-2528.0
QUBO,256,5,1,-2466.0
QUBO,256,5,1,-2358.0
QUBO,256,5,1,-2400.0
QUBO,256,5,1,-2724.0
QUBO,256,5,1,-2668.0
QUBO,256,5,1,-2636.0
QUBO,256,5,1,-2492.0
QUBO,256,5,1,-2472.0
QUBO,256,5,1,-2690.0
QUBO,256,5,1,-2422.0
QUBO,256,5,1,-2514.0
QUBO,256,5,1,-2488.0
QUBO,256,5,1,-2432.0
QUBO,256,5,1,-2390.0
QUBO,256,5,1,-2676.0
QUBO,256,5,1,-2778.0
QUBO,256,5,1,-2694.0
QUBO,256,5,1,-2410.0
