nk_n,nk_k,M,fitness
128,8,4,0.7352985143661499
128,8,4,0.7009753584861755
128,8,4,0.7431735992431641
128,8,4,0.7444294691085815
128,8,4,0.6890738010406494
128,8,4,0.7106653451919556
128,8,4,0.6894612908363342
128,8,4,0.6845489740371704
128,8,4,0.7135985493659973
128,8,4,0.7203104496002197
128,8,4,0.7225261330604553
128,8,4,0.7327688932418823
128,8,4,0.7286827564239502
128,8,4,0.7067070603370667
128,8,4,0.7315938472747803
128,8,4,0.7218435406684875
128,8,4,0.7167730331420898
128,8,4,0.7266929149627686
128,8,4,0.7235831022262573
128,8,4,0.7067816257476807
128,8,4,0.7019474506378174
128,8,4,0.7151695489883423
128,8,4,0.6919369697570801
128,8,4,0.6798374652862549
128,8,4,0.6927030086517334
128,8,4,0.7309776544570923
128,8,4,0.7271685600280762
128,8,4,0.701602578163147
128,8,4,0.7066541314125061
128,8,4,0.7517045736312866
128,8,4,0.7036217451095581
128,8,4,0.7249370217323303
128,8,4,0.7188482284545898
128,8,4,0.7230969071388245
128,8,4,0.7209929823875427
128,8,4,0.6966533660888672
128,8,4,0.7110731601715088
128,8,4,0.6934136152267456
128,8,4,0.7201299071311951
128,8,4,0.7234090566635132
128,8,4,0.7181850671768188
128,8,4,0.7249336242675781
128,8,4,0.7098422646522522
128,8,4,0.7342610359191895
128,8,4,0.7358009815216064
128,8,4,0.7184453010559082
128,8,8,0.6538605690002441
128,8,8,0.6775996685028076
128,8,8,0.6699880361557007
128,8,8,0.6809139251708984
128,8,8,0.6393983960151672
128,8,8,0.6428847312927246
128,8,8,0.6942653656005859
128,8,8,0.7121028900146484
128,8,8,0.6353620290756226
128,8,8,0.6601740121841431
128,8,8,0.652626633644104
128,8,8,0.6714005470275879
128,8,8,0.6775075197219849
128,8,8,0.6348522901535034
128,8,8,0.6305137276649475
128,8,8,0.6552325487136841
128,8,8,0.6613620519638062
128,8,8,0.6477947235107422
128,8,8,0.6540156006813049
128,8,8,0.682903528213501
128,8,8,0.6811184883117676
128,8,8,0.6948307752609253
128,8,8,0.6532655954360962
128,8,8,0.6592875719070435
128,8,8,0.6685497760772705
128,8,8,0.6651414036750793
128,8,8,0.6620391011238098
128,8,8,0.6455079317092896
128,8,8,0.6417171955108643
128,8,8,0.659466028213501
128,8,8,0.6421045660972595
128,8,8,0.699295699596405
128,8,8,0.6480886340141296
128,8,8,0.6664530634880066
128,8,8,0.6447588205337524
128,8,8,0.6428710222244263
128,8,8,0.640963077545166
128,8,8,0.615166962146759
128,8,8,0.676681637763977
128,8,8,0.640486478805542
128,8,8,0.671723484992981
128,8,8,0.6522942781448364
128,8,8,0.6751495599746704
128,8,8,0.643543004989624
128,8,8,0.6401711702346802
128,8,8,0.6450089812278748
128,8,8,0.6541934609413147
128,8,8,0.6614176034927368
128,8,8,0.6333695650100708
128,8,8,0.6447111964225769
128,8,8,0.6736987829208374
128,8,8,0.6856505870819092
128,8,8,0.681879997253418
128,8,8,0.6574904322624207
128,8,8,0.638404130935669
128,8,8,0.6914080381393433
128,8,8,0.6436842679977417
128,8,8,0.6556166410446167
128,8,8,0.6522995233535767
128,8,8,0.6663311123847961
128,8,8,0.656383216381073
128,8,8,0.6789697408676147
128,8,8,0.6734945774078369
128,8,8,0.6757962703704834
128,8,8,0.6332674026489258
128,8,8,0.6439424157142639
128,8,8,0.6689004898071289
128,8,8,0.655367374420166
128,8,8,0.6356383562088013
128,8,8,0.6698756217956543
128,8,8,0.6321084499359131
128,8,8,0.6624866724014282
128,8,8,0.6438633799552917
128,8,8,0.631029486656189
128,8,8,0.6586341261863708
128,8,8,0.7068285942077637
128,8,8,0.6465786695480347
128,8,8,0.6384135484695435
128,8,8,0.6389200687408447
128,8,8,0.6603810787200928
128,8,8,0.6367771029472351
128,8,8,0.6517026424407959
128,8,8,0.6382474303245544
128,8,8,0.699183464050293
128,8,8,0.6368474960327148
128,8,8,0.6473010778427124
128,8,8,0.6707326173782349
128,8,8,0.658568799495697
128,8,8,0.6599665880203247
128,8,8,0.664737343788147
128,8,8,0.6461145877838135
128,8,8,0.6456571817398071
128,8,8,0.6803942918777466
128,8,8,0.6505122184753418
128,8,8,0.673482358455658
128,8,8,0.6349493861198425
128,8,8,0.6842670440673828
128,8,8,0.6441326141357422
128,8,8,0.6280438303947449
128,8,8,0.6534029841423035
128,8,16,0.6070272922515869
128,8,16,0.5992279648780823
128,8,16,0.6126390099525452
128,8,16,0.6023644208908081
128,8,16,0.5939940214157104
128,8,16,0.5963125228881836
128,8,16,0.6128047704696655
128,8,16,0.619013249874115
128,8,16,0.5991928577423096
128,8,16,0.6173231601715088
128,8,16,0.608108401298523
128,8,16,0.6006385087966919
128,8,16,0.6100509166717529
128,8,16,0.6129645109176636
128,8,16,0.613153338432312
128,8,16,0.6153857707977295
128,8,16,0.6155513525009155
128,8,16,0.6113138198852539
128,8,16,0.6040658950805664
128,8,16,0.599712610244751
128,8,16,0.605668306350708
128,8,16,0.6092666387557983
128,8,16,0.6194098591804504
128,8,16,0.6002495288848877
128,8,16,0.6079744696617126
128,8,16,0.6152567863464355
128,8,16,0.6028106212615967
128,8,16,0.6085819602012634
128,8,16,0.6146578192710876
128,8,16,0.5978544354438782
128,8,16,0.6078819632530212
128,8,16,0.6056342720985413
128,8,16,0.6231437921524048
128,8,16,0.599869966506958
128,8,16,0.6327138543128967
128,8,16,0.623147189617157
128,8,16,0.6068205237388611
128,8,16,0.60439133644104
128,8,16,0.6028902530670166
128,8,16,0.6063359975814819
128,8,16,0.6018599271774292
128,8,16,0.5981878638267517
128,8,16,0.6069198250770569
128,8,16,0.604460597038269
128,8,16,0.5997061729431152
128,8,16,0.6001372337341309
128,8,16,0.5957872271537781
128,8,16,0.605516791343689
128,8,16,0.6136007308959961
128,8,16,0.6107701659202576
128,8,16,0.6349244713783264
128,8,16,0.6064733862876892
128,8,16,0.6065829992294312
128,8,16,0.6035516262054443
128,8,16,0.6072593927383423
128,8,16,0.5929728746414185
128,8,16,0.6240578293800354
128,8,16,0.5968648195266724
128,8,16,0.6060590744018555
128,8,16,0.6036720275878906
128,8,16,0.6117658615112305
128,8,16,0.6046803593635559
128,8,16,0.6104840636253357
128,8,16,0.6099840402603149
128,8,16,0.6088164448738098
128,8,16,0.6060082912445068
128,8,16,0.5972608327865601
128,8,16,0.6078367233276367
128,8,16,0.6029620170593262
128,8,16,0.6127851009368896
128,8,16,0.5972188711166382
128,8,16,0.6056959629058838
128,8,16,0.6025145649909973
128,8,16,0.6180037260055542
128,8,16,0.5989316701889038
128,8,16,0.600212574005127
128,8,16,0.6209898591041565
128,8,16,0.6106021404266357
128,8,16,0.6219256520271301
128,8,16,0.619958758354187
128,8,16,0.6002329587936401
128,8,16,0.605358898639679
128,8,16,0.6165350079536438
128,8,16,0.6094028949737549
128,8,16,0.6012140512466431
128,8,16,0.6072288751602173
128,8,16,0.6011070013046265
128,8,16,0.6019666194915771
128,8,16,0.6107625365257263
128,8,16,0.6151446104049683
128,8,16,0.5956801176071167
128,8,16,0.6159730553627014
128,8,16,0.6076443195343018
128,8,16,0.6255459785461426
128,8,16,0.6044093370437622
128,8,16,0.6173529624938965
128,8,16,0.6114840507507324
128,8,16,0.6080135107040405
128,8,16,0.6017743349075317
128,8,16,0.6048187017440796
256,1,1,0.6869514584541321
256,1,1,0.6881258487701416
256,1,1,0.6848487854003906
256,1,1,0.686805248260498
256,1,1,0.6870853900909424
256,1,1,0.688787579536438
256,1,1,0.6879082918167114
256,1,1,0.688542366027832
256,1,1,0.6881752014160156
256,1,1,0.6877868175506592
256,1,1,0.6949868202209473
256,1,1,0.6979292631149292
256,1,1,0.6960951089859009
256,1,1,0.6945555210113525
256,1,1,0.695510745048523
256,1,1,0.6961696743965149
256,1,1,0.693976879119873
256,1,1,0.6962311863899231
256,1,1,0.6961549520492554
256,1,1,0.6983072757720947
256,1,1,0.7231401205062866
256,1,1,0.7219548225402832
256,1,1,0.7223789691925049
256,1,1,0.7235003709793091
256,1,1,0.7205590009689331
256,1,1,0.7232280969619751
256,1,1,0.7250109910964966
256,1,1,0.7246878147125244
256,1,1,0.72239089012146
256,1,1,0.7241634726524353
256,1,1,0.7149608135223389
256,1,1,0.7144953608512878
256,1,1,0.7156098484992981
256,1,1,0.7164103388786316
256,1,1,0.7160165309906006
256,1,1,0.7177019119262695
256,1,1,0.7163119316101074
256,1,1,0.7167125940322876
256,1,1,0.7168300151824951
256,1,1,0.7102131843566895
256,1,1,0.7193158268928528
256,1,1,0.7213800549507141
256,1,1,0.7216237187385559
256,1,1,0.7165716290473938
256,1,1,0.7192337512969971
256,1,1,0.7179574966430664
256,1,1,0.7188257575035095
256,1,1,0.7191625237464905
256,1,1,0.7123924493789673
256,1,1,0.7210962772369385
256,1,1,0.6998980641365051
256,1,1,0.6925222873687744
256,1,1,0.6930103302001953
256,1,1,0.6961445808410645
256,1,1,0.6992599964141846
256,1,1,0.6986693739891052
256,1,1,0.6968863606452942
256,1,1,0.6950875520706177
256,1,1,0.6932417750358582
256,1,1,0.6967025995254517
256,1,1,0.7059841156005859
256,1,1,0.7044516801834106
256,1,1,0.7056846618652344
256,1,1,0.7077748775482178
256,1,1,0.7031816244125366
256,1,1,0.7062931060791016
256,1,1,0.7052925229072571
256,1,1,0.7070279121398926
256,1,1,0.704556941986084
256,1,1,0.7040111422538757
256,1,1,0.7159602642059326
256,1,1,0.7151740789413452
256,1,1,0.7137352228164673
256,1,1,0.715640664100647
256,1,1,0.7136862277984619
256,1,1,0.7148515582084656
256,1,1,0.7128733396530151
256,1,1,0.7139887809753418
256,1,1,0.7130581140518188
256,1,1,0.7115600109100342
256,1,1,0.7173242568969727
256,1,1,0.714897632598877
256,1,1,0.7164628505706787
256,1,1,0.7136023044586182
256,1,1,0.7189748883247375
256,1,1,0.717423677444458
256,1,1,0.7168051600456238
256,1,1,0.7138798236846924
256,1,1,0.7180497050285339
256,1,1,0.7159383296966553
256,1,1,0.6948384046554565
256,1,1,0.6925852298736572
256,1,1,0.6937651634216309
256,1,1,0.695533812046051
256,1,1,0.6954530477523804
256,1,1,0.6939100027084351
256,1,1,0.6941004991531372
256,1,1,0.6913898587226868
256,1,1,0.6941443681716919
256,1,1,0.6939884424209595
256,1,2,0.6883224248886108
256,1,2,0.6897875070571899
256,1,2,0.6883734464645386
256,1,2,0.6891342401504517
256,1,2,0.6885992884635925
256,1,2,0.6870337724685669
256,1,2,0.6894606947898865
256,1,2,0.6888234615325928
256,1,2,0.6907024383544922
256,1,2,0.6892545223236084
256,1,2,0.6949000358581543
256,1,2,0.6962114572525024
256,1,2,0.6975311636924744
256,1,2,0.6962558031082153
256,1,2,0.6984528303146362
256,1,2,0.6955528259277344
256,1,2,0.6937943696975708
256,1,2,0.696365237236023
256,1,2,0.6976871490478516
256,1,2,0.6975313425064087
256,1,2,0.7248709201812744
256,1,2,0.722113311290741
256,1,2,0.7232903242111206
256,1,2,0.721491813659668
256,1,2,0.724006175994873
256,1,2,0.722509503364563
256,1,2,0.7229634523391724
256,1,2,0.7246987819671631
256,1,2,0.7231127023696899
256,1,2,0.7235043048858643
256,1,2,0.7159353494644165
256,1,2,0.714841902256012
256,1,2,0.7156780362129211
256,1,2,0.7154098749160767
256,1,2,0.7152029275894165
256,1,2,0.717620313167572
256,1,2,0.7161542773246765
256,1,2,0.7154023051261902
256,1,2,0.7173055410385132
256,1,2,0.715914249420166
256,1,2,0.7181574106216431
256,1,2,0.7215383052825928
256,1,2,0.7215059995651245
256,1,2,0.7193329334259033
256,1,2,0.7189788818359375
256,1,2,0.720797598361969
256,1,2,0.7222328186035156
256,1,2,0.7221479415893555
256,1,2,0.7198841571807861
256,1,2,0.7212284207344055
256,1,2,0.6976375579833984
256,1,2,0.6952812671661377
256,1,2,0.6974585652351379
256,1,2,0.6972100734710693
256,1,2,0.6982978582382202
256,1,2,0.6985474824905396
256,1,2,0.6955324411392212
256,1,2,0.6959717273712158
256,1,2,0.6963920593261719
256,1,2,0.6960625648498535
256,1,2,0.7072104811668396
256,1,2,0.70501309633255
256,1,2,0.7052896022796631
256,1,2,0.7075918316841125
256,1,2,0.7044661641120911
256,1,2,0.7061996459960938
256,1,2,0.7068807482719421
256,1,2,0.7080233097076416
256,1,2,0.705111026763916
256,1,2,0.7051698565483093
256,1,2,0.7158280611038208
256,1,2,0.713898777961731
256,1,2,0.7137303352355957
256,1,2,0.715508222579956
256,1,2,0.7160854339599609
256,1,2,0.7164125442504883
256,1,2,0.7134249210357666
256,1,2,0.7151789665222168
256,1,2,0.7157149314880371
256,1,2,0.7153363823890686
256,1,2,0.7174552083015442
256,1,2,0.7187732458114624
256,1,2,0.7185714244842529
256,1,2,0.7170663475990295
256,1,2,0.7173537611961365
256,1,2,0.7184014320373535
256,1,2,0.7168224453926086
256,1,2,0.7133665084838867
256,1,2,0.7184240818023682
256,1,2,0.7186180353164673
256,1,2,0.6957101225852966
256,1,2,0.6937295198440552
256,1,2,0.6952927112579346
256,1,2,0.6919080018997192
256,1,2,0.6956641674041748
256,1,2,0.6931384801864624
256,1,2,0.6965562701225281
256,1,2,0.6951613426208496
256,1,2,0.6960054636001587
256,1,2,0.6946525573730469
256,1,4,0.688617467880249
256,1,4,0.6902294754981995
256,1,4,0.6895755529403687
256,1,4,0.6869972348213196
256,1,4,0.6911914348602295
256,1,4,0.6882205009460449
256,1,4,0.6858810186386108
256,1,4,0.6906837821006775
256,1,4,0.6889674663543701
256,1,4,0.6897560954093933
256,1,4,0.6981576085090637
256,1,4,0.6955320835113525
256,1,4,0.6946770548820496
256,1,4,0.697172224521637
256,1,4,0.6934915781021118
256,1,4,0.6969793438911438
256,1,4,0.6923043727874756
256,1,4,0.69504714012146
256,1,4,0.696539044380188
256,1,4,0.696027398109436
256,1,4,0.7219059467315674
256,1,4,0.7227274179458618
256,1,4,0.7256596088409424
256,1,4,0.7215104699134827
256,1,4,0.7205560207366943
256,1,4,0.7239378690719604
256,1,4,0.7251079678535461
256,1,4,0.7250425219535828
256,1,4,0.7232223749160767
256,1,4,0.7244370579719543
256,1,4,0.7134302854537964
256,1,4,0.7110123634338379
256,1,4,0.714774489402771
256,1,4,0.7154583930969238
256,1,4,0.7142765522003174
256,1,4,0.7169544696807861
256,1,4,0.7167433500289917
256,1,4,0.71527099609375
256,1,4,0.7139285802841187
256,1,4,0.7145596742630005
256,1,4,0.7186599373817444
256,1,4,0.7189351916313171
256,1,4,0.7214347720146179
256,1,4,0.717556893825531
256,1,4,0.718376100063324
256,1,4,0.719182014465332
256,1,4,0.7219439744949341
256,1,4,0.7195227146148682
256,1,4,0.720855712890625
256,1,4,0.719290554523468
256,1,4,0.6948995590209961
256,1,4,0.6965011358261108
256,1,4,0.6955634951591492
256,1,4,0.6933981776237488
256,1,4,0.6979343295097351
256,1,4,0.6963289976119995
256,1,4,0.6932676434516907
256,1,4,0.6974987983703613
256,1,4,0.696860134601593
256,1,4,0.6960746049880981
256,1,4,0.7035423517227173
256,1,4,0.7051980495452881
256,1,4,0.7050620317459106
256,1,4,0.7070178985595703
256,1,4,0.7027353644371033
256,1,4,0.7064928412437439
256,1,4,0.7043719291687012
256,1,4,0.7035857439041138
256,1,4,0.7051270008087158
256,1,4,0.7056522369384766
256,1,4,0.71254962682724
256,1,4,0.7128896713256836
256,1,4,0.711621880531311
256,1,4,0.7145857810974121
256,1,4,0.7157815098762512
256,1,4,0.7142833471298218
256,1,4,0.7129501104354858
256,1,4,0.7137563228607178
256,1,4,0.7132880687713623
256,1,4,0.7144083976745605
256,1,4,0.7168022394180298
256,1,4,0.7187990546226501
256,1,4,0.7181814908981323
256,1,4,0.7174188494682312
256,1,4,0.717536211013794
256,1,4,0.7180672287940979
256,1,4,0.7137173414230347
256,1,4,0.7191706299781799
256,1,4,0.7187552452087402
256,1,4,0.7170612215995789
256,1,4,0.6946741342544556
256,1,4,0.6956487894058228
256,1,4,0.6949844360351562
256,1,4,0.695249617099762
256,1,4,0.6940852403640747
256,1,4,0.6920372247695923
256,1,4,0.6963782906532288
256,1,4,0.6948458552360535
256,1,4,0.6957255005836487
256,1,4,0.6949511766433716
256,1,8,0.6823673248291016
256,1,8,0.6826417446136475
256,1,8,0.6906750202178955
256,1,8,0.6794944405555725
256,1,8,0.6748461723327637
256,1,8,0.6789519786834717
256,1,8,0.6689134836196899
256,1,8,0.6768441200256348
256,1,8,0.6746939420700073
256,1,8,0.6744940876960754
256,1,8,0.6806309223175049
256,1,8,0.6804049015045166
256,1,8,0.6875704526901245
256,1,8,0.6781336069107056
256,1,8,0.688450813293457
256,1,8,0.6884547472000122
256,1,8,0.6832886934280396
256,1,8,0.6872001886367798
256,1,8,0.6778287291526794
256,1,8,0.6851134300231934
256,1,8,0.7039772272109985
256,1,8,0.7174593210220337
256,1,8,0.715917706489563
256,1,8,0.7121689319610596
256,1,8,0.7124473452568054
256,1,8,0.7146729230880737
256,1,8,0.7137858867645264
256,1,8,0.7109442949295044
256,1,8,0.7095922231674194
256,1,8,0.7145825028419495
256,1,8,0.7001849412918091
256,1,8,0.7053526639938354
256,1,8,0.6988732814788818
256,1,8,0.7023537158966064
256,1,8,0.6991308331489563
256,1,8,0.7061377763748169
256,1,8,0.7004679441452026
256,1,8,0.7034252882003784
256,1,8,0.7051564455032349
256,1,8,0.7030748128890991
256,1,8,0.7017795443534851
256,1,8,0.707149088382721
256,1,8,0.7087504863739014
256,1,8,0.7108606100082397
256,1,8,0.7012796401977539
256,1,8,0.7064101099967957
256,1,8,0.7109386324882507
256,1,8,0.7135727405548096
256,1,8,0.7079023718833923
256,1,8,0.7093410491943359
256,1,8,0.6869934797286987
256,1,8,0.6865545511245728
256,1,8,0.6822075843811035
256,1,8,0.6813448071479797
256,1,8,0.6824529767036438
256,1,8,0.6778559684753418
256,1,8,0.6808589696884155
256,1,8,0.6864491701126099
256,1,8,0.6861987113952637
256,1,8,0.6836563348770142
256,1,8,0.6948032975196838
256,1,8,0.698125958442688
256,1,8,0.6969870328903198
256,1,8,0.6909761428833008
256,1,8,0.6920832395553589
256,1,8,0.6952028274536133
256,1,8,0.6950554847717285
256,1,8,0.7000929117202759
256,1,8,0.6947467923164368
256,1,8,0.692908525466919
256,1,8,0.7069249153137207
256,1,8,0.7045656442642212
256,1,8,0.703350841999054
256,1,8,0.7056347131729126
256,1,8,0.6979395151138306
256,1,8,0.7004973888397217
256,1,8,0.7033771276473999
256,1,8,0.6983779668807983
256,1,8,0.7056381702423096
256,1,8,0.7009954452514648
256,1,8,0.7089977264404297
256,1,8,0.7150090932846069
256,1,8,0.7134095430374146
256,1,8,0.7042684555053711
256,1,8,0.7097446918487549
256,1,8,0.705356240272522
256,1,8,0.7064856290817261
256,1,8,0.70306795835495
256,1,8,0.7158835530281067
256,1,8,0.7062867879867554
256,1,8,0.6900076866149902
256,1,8,0.6823720335960388
256,1,8,0.679404079914093
256,1,8,0.6893500089645386
256,1,8,0.6857583522796631
256,1,8,0.6852767467498779
256,1,8,0.6914344429969788
256,1,8,0.6860269904136658
256,1,8,0.685326099395752
256,1,8,0.6852179765701294
256,1,16,0.6497621536254883
256,1,16,0.654154896736145
256,1,16,0.652599573135376
256,1,16,0.6586611270904541
256,1,16,0.6529045104980469
256,1,16,0.6593264937400818
256,1,16,0.6466668248176575
256,1,16,0.6605238914489746
256,1,16,0.6531227827072144
256,1,16,0.6561322212219238
256,1,16,0.6690559387207031
256,1,16,0.6558825969696045
256,1,16,0.6624178886413574
256,1,16,0.6662158966064453
256,1,16,0.6675212979316711
256,1,16,0.6571686267852783
256,1,16,0.6713194847106934
256,1,16,0.6558570861816406
256,1,16,0.6558141112327576
256,1,16,0.6557940244674683
256,1,16,0.6881424188613892
256,1,16,0.692794680595398
256,1,16,0.6883171200752258
256,1,16,0.6975783109664917
256,1,16,0.6939140558242798
256,1,16,0.6877928972244263
256,1,16,0.6922816038131714
256,1,16,0.6941331028938293
256,1,16,0.7011349201202393
256,1,16,0.6835020780563354
256,1,16,0.6862314939498901
256,1,16,0.6805429458618164
256,1,16,0.6889404058456421
256,1,16,0.6880162954330444
256,1,16,0.6772412061691284
256,1,16,0.6887695789337158
256,1,16,0.6770443916320801
256,1,16,0.6837491393089294
256,1,16,0.6783798933029175
256,1,16,0.6837475895881653
256,1,16,0.6824812889099121
256,1,16,0.685472846031189
256,1,16,0.6818856596946716
256,1,16,0.6779330968856812
256,1,16,0.6968598365783691
256,1,16,0.6854366064071655
256,1,16,0.6916886568069458
256,1,16,0.6775745153427124
256,1,16,0.6754978895187378
256,1,16,0.6847398281097412
256,1,16,0.6642105579376221
256,1,16,0.6560735106468201
256,1,16,0.6642444133758545
256,1,16,0.6626757383346558
256,1,16,0.6626788377761841
256,1,16,0.6679561138153076
256,1,16,0.6693629622459412
256,1,16,0.6635892391204834
256,1,16,0.6629242897033691
256,1,16,0.6622662544250488
256,1,16,0.6725223064422607
256,1,16,0.6743119955062866
256,1,16,0.670119047164917
256,1,16,0.6737412214279175
256,1,16,0.6850219368934631
256,1,16,0.6767458915710449
256,1,16,0.6810308694839478
256,1,16,0.6724951267242432
256,1,16,0.6699748039245605
256,1,16,0.6748890280723572
256,1,16,0.6872107982635498
256,1,16,0.6763355731964111
256,1,16,0.6856403350830078
256,1,16,0.685173749923706
256,1,16,0.6848347783088684
256,1,16,0.6772747039794922
256,1,16,0.6742949485778809
256,1,16,0.6747322082519531
256,1,16,0.6780679225921631
256,1,16,0.6805334687232971
256,1,16,0.6862422227859497
256,1,16,0.6845889091491699
256,1,16,0.681495189666748
256,1,16,0.6840330362319946
256,1,16,0.6913552284240723
256,1,16,0.6841978430747986
256,1,16,0.6908437013626099
256,1,16,0.6882510185241699
256,1,16,0.6789587736129761
256,1,16,0.6830506920814514
256,1,16,0.6638413667678833
256,1,16,0.6607433557510376
256,1,16,0.6612879037857056
256,1,16,0.656291127204895
256,1,16,0.6582995057106018
256,1,16,0.6537747383117676
256,1,16,0.6613877415657043
256,1,16,0.6561648845672607
256,1,16,0.6572489738464355
256,1,16,0.6661319732666016
256,2,1,0.7287696599960327
256,2,1,0.7278838157653809
256,2,1,0.7401684522628784
256,2,1,0.7325570583343506
256,2,1,0.7413234710693359
256,2,1,0.7288897037506104
256,2,1,0.7181130647659302
256,2,1,0.724854588508606
256,2,1,0.7307589054107666
256,2,1,0.7345799207687378
256,2,1,0.7375084757804871
256,2,1,0.7384640574455261
256,2,1,0.7389129400253296
256,2,1,0.7389586567878723
256,2,1,0.7346137166023254
256,2,1,0.7316032648086548
256,2,1,0.7360671758651733
256,2,1,0.7288458347320557
256,2,1,0.7371926307678223
256,2,1,0.7335463762283325
256,2,1,0.7359668016433716
256,2,1,0.7406197786331177
256,2,1,0.7324576377868652
256,2,1,0.7405214309692383
256,2,1,0.7405573129653931
256,2,1,0.7294653654098511
256,2,1,0.739555835723877
256,2,1,0.7379289865493774
256,2,1,0.740409255027771
256,2,1,0.7316684722900391
256,2,1,0.7428681254386902
256,2,1,0.7468457818031311
256,2,1,0.7412834167480469
256,2,1,0.7436208724975586
256,2,1,0.7385087013244629
256,2,1,0.7447212934494019
256,2,1,0.7446686625480652
256,2,1,0.7409754991531372
256,2,1,0.746232271194458
256,2,1,0.7392036318778992
256,2,1,0.7178025245666504
256,2,1,0.7201048731803894
256,2,1,0.7221259474754333
256,2,1,0.7228165864944458
256,2,1,0.7212842702865601
256,2,1,0.7209877967834473
256,2,1,0.7257627248764038
256,2,1,0.7133114337921143
256,2,1,0.7178611755371094
256,2,1,0.720143735408783
256,2,1,0.7437168955802917
256,2,1,0.744818925857544
256,2,1,0.7362193465232849
256,2,1,0.7418120503425598
256,2,1,0.7358567118644714
256,2,1,0.7381741404533386
256,2,1,0.7336581945419312
256,2,1,0.7408303022384644
256,2,1,0.736446738243103
256,2,1,0.7441513538360596
256,2,1,0.7401925325393677
256,2,1,0.746090292930603
256,2,1,0.7413822412490845
256,2,1,0.7430388331413269
256,2,1,0.7414929866790771
256,2,1,0.7432076930999756
256,2,1,0.7364132404327393
256,2,1,0.7480257749557495
256,2,1,0.7461225986480713
256,2,1,0.7417589426040649
256,2,1,0.7308473587036133
256,2,1,0.7335284948348999
256,2,1,0.7278461456298828
256,2,1,0.7253454327583313
256,2,1,0.7269796133041382
256,2,1,0.7227253913879395
256,2,1,0.730583131313324
256,2,1,0.7310698628425598
256,2,1,0.7336523532867432
256,2,1,0.7297624945640564
256,2,1,0.7410275936126709
256,2,1,0.7411143779754639
256,2,1,0.7427051067352295
256,2,1,0.7384686470031738
256,2,1,0.7385290861129761
256,2,1,0.7351795434951782
256,2,1,0.734063982963562
256,2,1,0.7313702702522278
256,2,1,0.7443639039993286
256,2,1,0.7421746253967285
256,2,1,0.7226828336715698
256,2,1,0.7294603586196899
256,2,1,0.7202900648117065
256,2,1,0.7297956943511963
256,2,1,0.7283004522323608
256,2,1,0.7271593809127808
256,2,1,0.7182059288024902
256,2,1,0.7266792058944702
256,2,1,0.7234380841255188
256,2,1,0.7224140763282776
256,2,2,0.7281009554862976
256,2,2,0.7337605953216553
256,2,2,0.7274984121322632
256,2,2,0.7333182096481323
256,2,2,0.7454474568367004
256,2,2,0.726858913898468
256,2,2,0.7257734537124634
256,2,2,0.7252851724624634
256,2,2,0.739732027053833
256,2,2,0.739868700504303
256,2,2,0.7384092807769775
256,2,2,0.7404471635818481
256,2,2,0.7377036213874817
256,2,2,0.7397357821464539
256,2,2,0.7388719320297241
256,2,2,0.7355583906173706
256,2,2,0.737044632434845
256,2,2,0.7364425659179688
256,2,2,0.7360507845878601
256,2,2,0.7351439595222473
256,2,2,0.7366458177566528
256,2,2,0.7387078404426575
256,2,2,0.7430768609046936
256,2,2,0.7399848103523254
256,2,2,0.7405378818511963
256,2,2,0.7403361797332764
256,2,2,0.7356361150741577
256,2,2,0.7389641404151917
256,2,2,0.7420654892921448
256,2,2,0.7380361557006836
256,2,2,0.7458404302597046
256,2,2,0.7444733381271362
256,2,2,0.7462778687477112
256,2,2,0.7434591054916382
256,2,2,0.7458547353744507
256,2,2,0.7453125715255737
256,2,2,0.7453093528747559
256,2,2,0.7411624193191528
256,2,2,0.74797123670578
256,2,2,0.7485630512237549
256,2,2,0.7161965370178223
256,2,2,0.7221232652664185
256,2,2,0.716077446937561
256,2,2,0.7190321683883667
256,2,2,0.7189414501190186
256,2,2,0.7222992181777954
256,2,2,0.7272974252700806
256,2,2,0.7161486744880676
256,2,2,0.7195150852203369
256,2,2,0.7241630554199219
256,2,2,0.742542028427124
256,2,2,0.7411954998970032
256,2,2,0.7363590002059937
256,2,2,0.7442830801010132
256,2,2,0.7407746911048889
256,2,2,0.7396937608718872
256,2,2,0.735561728477478
256,2,2,0.7401206493377686
256,2,2,0.7384886741638184
256,2,2,0.7418348789215088
256,2,2,0.7471210956573486
256,2,2,0.7396419048309326
256,2,2,0.7469971179962158
256,2,2,0.7421822547912598
256,2,2,0.7446523904800415
256,2,2,0.7497621774673462
256,2,2,0.7454559803009033
256,2,2,0.7508481740951538
256,2,2,0.7478554844856262
256,2,2,0.75181645154953
256,2,2,0.7378376722335815
256,2,2,0.7353482246398926
256,2,2,0.7331394553184509
256,2,2,0.7310971021652222
256,2,2,0.7316800355911255
256,2,2,0.7269206643104553
256,2,2,0.731235146522522
256,2,2,0.7355625629425049
256,2,2,0.72883540391922
256,2,2,0.7371662259101868
256,2,2,0.7494333982467651
256,2,2,0.7448686361312866
256,2,2,0.7348354458808899
256,2,2,0.7328040599822998
256,2,2,0.7451624870300293
256,2,2,0.7427133321762085
256,2,2,0.7443041205406189
256,2,2,0.7386634349822998
256,2,2,0.7430184483528137
256,2,2,0.7442737817764282
256,2,2,0.720772385597229
256,2,2,0.7278426885604858
256,2,2,0.7244130373001099
